creatorNaId,heading,authorityType,recordCount,recordGroupCount,recordGroups,creatorTypes
10493441,International Civil Aviation Organization. South Atlantic Regional Air Navigation Meeting (1947 : Rio de Janeiro). (07/1947 - 07/1947),organization,1,1,43,Most Recent=1
10492658,International Civil Aviation Organization. South Atlantic Regional Air Navigation Meeting (1947 : Rio de Janeiro). U.S. Delegation. (07/15/1947 - 07/31/1947),organization,1,1,43,Most Recent=1
10491518,International Civil Aviation Organization. South-East Asia Regional Air Navigation Meeting (2nd : 1953 : Melbourne) and Limited South Pacific Regional Air Navigation Meeting (2nd : 1953 : Melbourne) (01/1953 - 01/1953),organization,1,1,43,Most Recent=1
10492352,International Civil Aviation Organization. Special Combined Caribbean Regional Frequency Assignment Planning Meeting (1950 : Havana). U.S. Delegation. (04/11/1950 - 05/02/1950),organization,1,1,43,Predecessor=1
10491996,International Civil Aviation Organization. Special Meeting on Fixed Services and Frequency Assignment Planning in the African - Indian Ocean and Middle East Regions (1950 : Paris). U.S. Delegation. (03/20/1950 - 04/09/1950),organization,1,1,43,Predecessor=1
10505533,International Civil Aviation Organization. Special Preparatory COM Division Meeting for the International Telecommunications Union Conference (1058 : Montreal). (08/1958 - 08/1958),organization,1,1,43,Most Recent=1
10493321,"International Civil Aviation Organization. Statistics Division. Meeting (3rd : 1958 : Montreal, Quebec). (11/1958 - 11/1958)",organization,1,1,43,Most Recent=1
10491864,"International Civil Aviation Organization. Visual Aids Panel. Meeting (1st : Montreal, Quebec). (11/16/1960 - 12/06/1960)",organization,1,1,43,Most Recent=1
10492028,"International Commission for the Northwest Atlantic Fisheries. Meeting (10th : 1960 : Bergen, New Jersey). U.S. Delegation. (06/1959 - 06/1959)",organization,1,1,43,Predecessor=1
10492513,"International Commission for the Northwest Atlantic Fisheries. Meeting (11th : 1961 : Washington, D.C.). U.S. Delegation. (06/05/1961 - 06/10/1961)",organization,1,1,43,Predecessor=1
10492514,International Commission for the Northwest Atlantic Fisheries. Meeting (12th : 1962 : Moscow). U.S. Delegation. (05/24/1962 - 06/02/1962),organization,1,1,43,Predecessor=1
10492667,"International Commission for the Northwest Atlantic Fisheries. Meeting (14th : 1964 : Hamburg, Germany). U.S. Delegation. (06/1964 - 06/1964)",organization,1,1,43,Predecessor=1
10493176,"International Commission for the Northwest Atlantic Fisheries. Meeting (17th : 1967 : Boston, Massachusetts). U.S. Delegation. (06/1967 - 06/1967)",organization,1,1,43,Predecessor=1
10493333,"International Commission for the Northwest Atlantic Fisheries. Meeting (1st : 1951 : Washington, D.C.). U.S. Delegation. (04/02/1951 - 04/10/1951)",organization,1,1,43,Predecessor=1
10493493,International Commission for the Northwest Atlantic Fisheries. Meeting (22nd : 1972). U.S. Delegation. (04/06/1972 - 06/1972),organization,1,1,43,Most Recent=1
10493494,"International Commission for the Northwest Atlantic Fisheries. Meeting (2nd : 1952 : St, Andrews, New Brunswick). U.S. Delegation. (06/30/1952 - 07/09/1952)",organization,1,1,43,Predecessor=1
10491867,"International Commission for the Northwest Atlantic Fisheries. Meeting (8th : 1958 : Halifax, Nova Scotia). U.S. Delegation. (06/1958 - 06/1958)",organization,1,1,43,Predecessor=1
10492027,"International Commission for the Northwest Atlantic Fisheries. Meeting (9th : 1959 : Montreal, Quebec). U.S. Delegation. (06/1959 - 06/1959)",organization,1,1,43,Predecessor=1
10497939,International Communication Agency. Associate Directorate for Educational and Cultural Affairs. Office of Cultural Centers and Resources. Centers Management Staff (ca. 1980 - 08/24/1982),organization,1,1,306,Most Recent=1
10534413,International Communication Agency. Associate Directorate for Programs. (07/1978 - 1982),organization,1,1,306,Most Recent=1
10455660,"International Communication Agency. Office of European Affairs. U.S. Information Service, Bonn. (04/01/1978 - 08/24/1982)",organization,1,1,306,Most Recent=1
10460962,International Communication Agency. Office of the Associate Director for Programs. Office of Research and Evaluation. (04/01/1978 - ca. 1978),organization,1,1,306,Most Recent=1
10462036,International Communication Agency. Office of the Associate Director for Programs. Office of Research. Library. Special Collections Branch. Office of the Archivist / Historian. (1981 - 08/24/1982),organization,1,1,306,Predecessor=1
10495297,International Communication Agency. Office of the Associate Director for Programs. Television and Film Service. Office of Resource Development. International Communications Media Staff. (1979 - 1982),organization,1,1,306,Most Recent=1
10527955,International Communication Agency. Office of the Associate Directorate for Programs. Office of Research. Media Reaction Staff. (1979 - 1982),organization,1,1,306,Most Recent=1
10535305,International Communication Agency. Office of the Deputy Director. (04/01/1978 - 08/24/1982),organization,1,1,306,Correspondent=1
10498641,International Communication Agency. Office of the Director of European Affairs. (ca. 1978 - ca. 1978),organization,1,1,306,Most Recent=1
10462731,International Communication Agency. Office of the Director. (04/01/1978 - 08/24/1982),organization,1,1,306,Correspondent=1
10536101,International Communication Agency. Office of the Director. Executive Secretariat. (04/01/1978 - 08/24/1982),organization,1,1,306,Most Recent=1
10535626,International Communication Agency. Office of the General Counsel and Congressional Liaison. (1981 - 08/24/1982),organization,1,1,306,Most Recent=1
10526484,International Communication Agency. Press and Publications Service. Visual Services Branch. Photo Library. (04/01/1978 - 08/24/1982),organization,1,1,306,Predecessor=1
10474626,International Conference for Relief Credits (Paris). (04/1920 - 10/1921),organization,1,1,43,Most Recent=1
10474692,International Conference of American States. (10th : 1954 : Caracas). Post-Conference Meeting. U.S. Delegation. (1954 - 1955),organization,1,1,43,Most Recent=1
10475112,International Conference of Finance Ministers (1924 : Paris). (01/07/1924 - 01/14/1924),organization,1,1,43,Originator=1
10503663,"International Conference of the Red Cross (18th : 1952 : Toronto, Ontario). U.S. Delegation. (07/23/1952 - 07/29/1952)",organization,1,1,43,Most Recent=1
10446381,"International Conference on Facilitation of Maritime Travel and Transport (1965 : London, England)",organization,1,1,43,Predecessor=1
10510027,International Conference on Load Lines (1966 : London). U.S. Delegation. (03/03/1966 - 04/05/1966),organization,1,1,43,Most Recent=1
10509515,International Conference on Safety of Life at Sea (1960 : London). U.S. Delegation. (05/17/1960 - 06/17/1960),organization,1,1,43,Most Recent=1
10475481,"International Conference on Trade and Employment (1947-48 : Havana, Cuba). Drafting Committee. (1947 - 1948)",organization,1,1,43,Most Recent=1
10492267,International Conference to Consider Free Navigation of the Danube (1948 : Belgrade). U.S. Delegation. (07/30/1948 - 08/06/1948),organization,1,1,43,Most Recent=1
10502401,International Conference to Establish Interim Arrangements for a Global Commercial Communication Satellite System. (07/21/1964 - 07/24/1964),organization,1,1,43,Most Recent=1
10474435,International Congress of Architects (15th : 1939 : Washington). U.S. Delegation. (1939 - 1939),organization,1,1,43,Most Recent=1
10491688,"International Congress on Tropical Medicine and Malaria (4th : 1948 : Washington, D.C.). U.S. Delegation. (05/10/1948 - 05/18/1948)",organization,1,1,43,Most Recent=1
10492526,International Council for the Exploration of the Sea. Statutory Meeting and Annual Science Conference (42nd : 1954 : Paris). (10/04/1954 - 10/12/1954),organization,1,1,43,Predecessor=1
10492527,International Council for the Exploration of the Sea. Statutory Meeting and Annual Science Conference (44th : 1956 : Copenhagen). (09/25/1956 - 10/09/1956),organization,1,1,43,Predecessor=1
10492680,"International Council for the Exploration of the Sea. Statutory Meeting and Annual Science Conference (45th : 1957 : Bergen, Norway). (09/29/1957 - 10/08/1957)",organization,1,1,43,Predecessor=1
10492681,International Council for the Exploration of the Sea. Statutory Meeting and Annual Science Conference (49th : 1961 : Copenhagen). (10/02/1961 - 10/11/1961),organization,1,1,43,Most Recent=1
10493151,"International Criminal Police Organization. INTERPOL General Assembly (29th : 1960 : Washington, D.C.). (10/10/1960 - 10/15/1960)",organization,1,1,43,Most Recent=1
10441325,International Fertilizer Development Center,organization,1,1,286,Correspondent=1
10477117,"International Fishery Exhibition (1880 : Berlin, Germany). (04/1880 - 06/1880)",organization,1,1,43,Most Recent=1
10441169,International Foundation for Electoral Systems,organization,1,1,286,Participant=1
10475341,"International Fur Seal Conference (1911 : Washington, D.C.). (1911 - 1911)",organization,1,1,76,Most Recent=1
10502100,"International Grassland Congress (6th : 1952 : State College, Pennsylvania). (08/17/1952 - 08/23/1952)",organization,1,1,43,Most Recent=1
10489198,International High Commission. (05/1915 - 1921),organization,1,1,43,Most Recent=1
10492966,International Hydrographic Conference (7th : 1957 : Monte Carlo). U.S. Delegation. (05/1957 - 05/1957),organization,1,1,43,Predecessor=1
10444138,International Institute for Energy Conservation,organization,1,1,286,Correspondent=1
10441469,International Institute of Agriculture,organization,1,1,43,Most Recent=1
10444700,International Institute of Tropical Agriculture,organization,1,1,286,Correspondent=1
10445648,International Irrigation Management Institute,organization,1,1,286,Correspondent=1
10482031,International Joint Commission.,organization,1,1,76,Most Recent=1
10492893,International Joint Commission. International Lakes of the Woods Control Board. Office of the U.S. Engineer. (1925 - ),organization,1,1,76,Most Recent=1
10492231,International Labour Organization. African Regional Conference (1st : 1960 : Lagos). (12/05/1960 - 12/16/1960),organization,1,1,43,Most Recent=1
10491432,International Labour Organization. American Regional Meeting (4th : 1949 : Montevideo). U.S. Delegation. (04/25/1949 - 05/07/1949),organization,1,1,43,Predecessor=1
10491433,International Labour Organization. American Regional Meeting (6th : 1956 : Havana). U.S. Delegation. (09/03/1956 - 09/15/1956),organization,1,1,43,Predecessor=1
10492071,International Labour Organization. American Regional Meeting (7th : 1961 : Buenos Aires). U.S. Delegation. (04/10/1961 - 04/21/1961),organization,1,1,43,Most Recent=1
10492439,"International Labour Organization. Building, Civil Engineering, and Public Works Committee. Session (6th : 1959 : Geneva). U.S. Delegation. (10/13/1959 - 10/30/1959)",organization,1,1,43,Most Recent=1
10505197,International Labour Organization. Conference of Governments Concerning Rhine Boatmen (1950 : Paris). (07/24/1950 - 07/27/1950),organization,1,1,43,Most Recent=1
10492473,International Labour Organization. International Labor Conference (37th : 1954 : Geneva). U.S. Delegation. (06/1954 - 06/1954),organization,1,1,43,Predecessor=1
10492784,International Labour Organization. International Labor Conference (38th : 1955 : Geneva). U.S. Delegation. (06/1955 - 06/1955),organization,1,1,43,Predecessor=1
10493105,International Labour Organization. International Labor Conference (40th : 1957 : Geneva). U.S. Delegation. (06/05/1957 - 06/27/1957),organization,1,1,43,Predecessor=1
10493424,International Labour Organization. International Labor Conference (42th : 1958 : Geneva). U.S. Delegation. (06/04/1958 - 06/26/1958),organization,1,1,43,Predecessor=1
10491194,International Labour Organization. International Labor Conference (43rd : 1959 : Geneva). U.S. Delegation. (06/03/1959 - 06/25/1959),organization,1,1,43,Predecessor=1
10491504,International Labour Organization. International Labor Conference (44th : 1960 : Geneva). U.S. Delegation. (06/01/1960 - 06/23/1960),organization,1,1,43,Predecessor=1
10491827,International Labour Organization. International Labor Conference (45th : 1961 : Geneva). U.S. Delegation. (06/1961 - 06/1961),organization,1,1,43,Predecessor=1
10492671,International Labour Organization. International Labor Conference (49th : 1965 : Geneva). Office of the U.S. Employer Representative. (06/1965 - 06/1965),organization,1,1,43,Predecessor=1
10492826,International Labour Organization. International Labor Conference (49th : 1965 : Geneva). Office of the U.S. Government Representative. (06/1965 - 06/1965),organization,1,1,43,Predecessor=1
10492827,International Labour Organization. International Labor Conference (49th : 1965 : Geneva). Office of the U.S. Worker Representative. (06/1965 - 06/1965),organization,1,1,43,Predecessor=1
117701223,International Labour Organization. International Labor Conference (50th : 1966 : Geneva). U.S. Delegation. (06/01/1966 - 06/22/1966),organization,1,1,43,Predecessor=1
10501398,International Labour Organization. International Labor Office. Governing Body. Office of the U.S. Employer Member. (ca. 1946 - ),organization,1,1,43,Most Recent=1
10501399,International Labour Organization. International Labor Office. Governing Body. Office of the U.S. Worker Member. (ca. 1946 - ),organization,1,1,43,Most Recent=1
10493343,International Labour Organization. Metal Trades Committee. Session (6th : 1957 : Geneva). (05/06/1957 - 05/18/1957),organization,1,1,43,Most Recent=1
10492438,International Labour Organization. Preparatory Technical Conference on Fishermen's Questions (1965 : Geneva). U.S. Delegation. (10/18/1965 - 10/29/1965),organization,1,1,43,Most Recent=1
10505366,International Labour Organization. Special Tripartite Conference Concerning Rhine Boatmen (1949 : Geneva). U.S. Delegation). (10/31/1949 - 12/14/1949),organization,1,1,43,Most Recent=1
10505367,International Labour Organization. Textiles Committee. Session (6th : 1958 : Geneva). U.S. Delegation. (04/14/1958 - 04/25/1958),organization,1,1,43,Most Recent=1
10491787,International Labour Organization. Tripartite Preparatory Technical Maritime Conference (1956 : London). U.S. Delegation. (09/19/1956 - 10/02/1956),organization,1,1,43,Most Recent=1
10492277,"International Labour Organization. Tripartite Technical Meeting on Hotels, Restaurants, and Similar Establishments (1965 : Geneva). U.S. Delegation. (10/04/1965 - 10/15/1965)",organization,1,1,43,Most Recent=1
